Fuel_consumption,Accelerator_Pedal_value,Absolute_throttle_position,Engine_speed,Current_Gear,Gear_Selection,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Calculated_road_gradient,Steering_wheel_speed,Steering_wheel_angle
486.4,0.0,16.5,1727,4,5,-0.2,1,1.5,8,17.1
819.2,0.0,17.6,1736,4,5,0.1,1,1.5,0,19.5
640.0,0.0,17.3,1740,4,5,0.0,1,1.5,0,18.8
1369.6,0.0,24.3,1787,4,5,0.4,1,1.0,0,18.8
2137.6,0.0,51.0,1904,4,5,0.8,1,1.5,4,10.6
2380.8,0.0,52.9,2041,4,5,0.8,1,2.0,0,8.4
2316.8,0.0,32.2,2175,4,5,0.7,1,1.5,4,17.0
1920.0,0.0,24.3,2282,4,5,0.6,1,1.5,4,7.7
1728.0,0.0,22.7,2370,4,5,0.4,1,2.0,4,3.8
1779.2,0.0,24.3,2057,5,5,0.4,1,2.5,4,-1.6
409.6,0.0,25.9,1850,5,5,0.4,1,1.5,0,1.5
1536.0,0.0,22.7,1878,5,5,0.4,1,1.5,4,3.7
1420.8,0.0,21.6,1915,5,5,0.3,1,1.5,4,-1.6
729.6,0.0,16.1,1922,5,5,-0.1,1,1.5,4,-9.5
384.0,0.0,14.9,1903,5,5,-0.3,1,1.5,0,-12.7
652.8,0.0,16.9,1886,5,5,-0.1,1,1.5,0,-9.5
524.8,0.0,16.1,1865,5,5,-0.1,1,1.0,0,-3.7
537.6,0.0,16.5,1844,5,5,-0.1,1,1.5,0,-7.0
806.4,0.0,18.0,1831,5,5,0.0,1,1.5,0,-10.6
844.8,0.0,18.4,1829,5,5,0.0,1,1.5,0,-10.3
1446.4,0.0,22.4,1851,5,5,0.3,1,1.5,0,-8.4
1356.8,0.0,20.8,1883,5,5,0.2,1,1.5,0,-10.6
1203.2,0.0,20.0,1904,5,5,0.2,1,1.5,0,-8.4
1100.8,0.0,19.2,1919,5,5,0.1,1,1.5,0,-7.8
1049.6,0.0,19.2,1930,5,5,0.1,1,1.5,0,-8.0
1062.4,0.0,18.8,1937,5,5,0.1,1,1.5,0,-9.5
793.6,0.0,17.3,1934,5,5,0.0,1,2.0,0,-7.5
576.0,0.0,16.1,1921,5,5,-0.1,1,1.5,0,-7.7
1011.2,0.0,19.2,1915,5,5,0.1,1,1.0,0,-3.4
870.4,0.0,18.0,1913,5,5,0.0,1,0.5,0,-9.1
844.8,0.0,18.0,1906,5,5,0.0,1,0.5,0,-7.1
819.2,0.0,18.0,1898,5,5,0.0,1,0.5,0,-7.9
1049.6,0.0,19.6,1901,5,5,0.1,1,1.0,0,-5.3
1011.2,0.0,18.4,1909,5,5,0.1,1,1.5,0,-6.1
768.0,0.0,17.3,1905,5,5,0.0,1,2.0,0,-6.3
716.8,0.0,17.6,1894,5,5,-0.1,1,2.0,0,-8.1
832.0,0.0,18.4,1888,5,5,0.0,1,2.0,0,-6.7
1216.0,0.0,20.0,1900,5,5,0.1,1,1.5,0,-7.5
1075.2,0.0,18.4,1916,5,5,0.1,1,1.5,0,-7.9
576.0,0.0,16.1,1909,5,5,-0.2,1,1.5,0,-6.7
857.6,0.0,18.4,1899,5,5,0.0,1,1.0,4,0.1
806.4,0.0,17.3,1894,5,5,0.0,1,1.5,0,-3.8
652.8,0.0,16.9,1880,5,5,-0.1,1,2.0,4,2.9
678.4,0.0,17.3,1868,5,5,-0.1,1,1.5,0,3.0
1139.2,0.0,20.0,1874,5,5,0.1,1,1.5,0,2.3
934.4,0.0,18.0,1883,5,5,0.0,1,1.5,0,0.9
1139.2,0.0,20.0,1894,5,5,0.1,1,1.5,0,0.4
1267.2,0.0,20.4,1913,5,5,0.1,1,1.5,0,0.2
985.6,0.0,18.4,1925,5,5,0.0,1,1.5,0,3.4
832.0,0.0,18.0,1927,5,5,0.0,1,1.0,0,2.5
844.8,0.0,18.0,1925,5,5,0.0,1,1.0,0,0.8
1126.4,0.0,19.6,1932,5,5,0.1,1,1.5,0,-1.0
1113.6,0.0,19.2,1944,5,5,0.1,1,1.5,0,1.0
960.0,0.0,18.4,1946,5,5,0.0,1,1.5,0,2.5
972.8,0.0,18.8,1948,5,5,0.0,1,1.5,8,11.4
1228.8,0.0,20.4,1958,5,5,0.1,1,1.5,0,6.6
1267.2,0.0,20.4,1973,5,5,0.2,1,1.5,8,-3.5
1292.8,0.0,20.4,1992,5,5,0.1,1,1.5,0,-3.6
1292.8,0.0,20.4,2007,5,5,0.1,1,1.5,4,0.8
1420.8,0.0,21.6,2030,5,5,0.2,1,1.5,0,-1.8
1766.4,0.0,24.3,2065,5,5,0.3,1,1.5,0,-0.9
1894.4,0.0,25.1,2099,5,5,0.3,1,1.5,0,2.9
1907.2,0.0,25.1,2135,5,5,0.3,1,2.0,0,0.0
1932.8,0.0,25.5,2172,5,5,0.3,1,2.0,0,0.0
2252.8,0.0,36.1,2219,5,5,0.4,1,2.0,0,3.0
2713.6,0.0,51.4,2276,5,5,0.5,1,1.5,0,1.8
1728.0,0.0,24.7,2315,5,5,0.1,1,1.5,0,0.2
422.4,0.0,14.9,1972,6,5,-0.3,1,1.5,0,0.0
384.0,0.0,14.9,1662,6,5,-0.3,1,1.5,0,7.5
358.4,0.0,14.5,1631,6,5,-0.3,1,1.0,4,11.7
384.0,0.0,14.9,1680,6,5,-0.3,1,0.0,0,14.6
435.2,0.0,15.3,1695,6,5,-0.2,1,0.5,0,9.7
448.0,0.0,15.3,1680,6,5,-0.2,1,1.0,0,9.5
1331.2,0.0,23.5,1761,6,5,0.1,1,1.0,0,11.6
1420.8,0.0,22.7,1668,6,5,0.2,1,1.0,0,13.1
819.2,0.0,17.3,1660,6,5,0.0,1,1.0,0,7.6
320.0,0.0,13.7,1629,6,5,-0.3,1,1.0,12,-8.4
12.8,0.0,15.3,1596,6,5,-0.4,1,1.0,8,-12.0
0.0,0.0,15.3,1554,6,5,-0.4,1,1.0,0,-14.3
256.0,0.0,14.9,1503,6,5,-0.3,1,1.0,0,-15.1
627.2,0.0,16.9,1606,6,5,-0.2,1,0.5,0,-15.1
1433.6,0.0,22.4,1910,6,5,0.0,1,0.5,0,-12.6
2905.6,0.0,53.7,2391,5,5,0.5,1,0.5,0,-15.6
2534.4,0.0,37.3,2214,5,5,0.5,1,0.5,0,-16.2
2304.0,0.0,31.8,2144,5,5,0.4,1,0.5,0,-15.8
1971.2,0.0,26.3,2143,5,5,0.3,1,1.0,0,-16.3
1638.4,0.0,22.4,2172,5,5,0.2,1,2.0,4,-8.4
1638.4,0.0,22.4,2197,5,5,0.2,1,2.0,4,-2.4
1638.4,0.0,22.4,2225,5,5,0.2,1,2.0,4,6.9
1664.0,0.0,22.7,2253,5,5,0.2,1,1.5,4,13.0
1843.2,0.0,24.3,2282,5,5,0.3,1,1.5,0,12.0
2316.8,0.0,29.4,2318,5,5,0.3,1,2.0,4,5.9
2304.0,0.0,28.2,2358,5,5,0.3,1,2.0,0,7.0
2329.6,0.0,28.6,2390,5,5,0.3,1,1.5,0,5.2
2560.0,0.0,31.8,2402,5,5,0.3,1,1.5,0,4.1
2675.2,0.0,32.9,2423,5,5,0.3,1,2.0,4,-2.5
2752.0,0.0,32.9,2446,5,5,0.3,1,2.0,0,-1.1
2739.2,0.0,32.9,2465,5,5,0.3,1,2.0,0,2.9
2675.2,0.0,32.5,2483,5,5,0.2,1,2.0,0,2.4
1382.4,0.0,20.4,2329,5,5,0.0,1,2.5,0,0.8
627.2,0.0,16.5,1892,6,5,-0.3,1,2.5,0,2.4
678.4,0.0,17.3,1859,6,5,-0.2,1,2.5,0,1.8
1433.6,0.0,22.4,1880,6,5,0.1,1,1.5,0,1.4
1548.8,0.0,23.1,1848,6,5,0.1,1,1.0,0,0.9
1241.6,0.0,20.0,1839,6,5,0.0,1,1.5,0,0.8
1216.0,0.0,20.0,1827,6,5,0.0,1,1.5,0,0.8
1433.6,0.0,22.4,1823,6,5,0.1,1,1.5,0,1.5
1600.0,0.0,23.9,1823,6,5,0.1,1,1.5,0,2.6
1625.6,0.0,24.7,1824,6,5,0.1,1,1.5,0,0.5
1676.8,0.0,24.7,1826,6,5,0.1,1,1.5,0,1.2
1267.2,0.0,19.6,1817,6,5,0.0,1,1.5,0,1.2
1395.2,0.0,22.0,1811,6,5,0.1,1,1.5,0,1.6
1587.2,0.0,23.5,1808,6,5,0.1,1,1.5,0,-0.6
204.8,0.0,24.3,1816,6,5,0.1,1,1.5,0,1.5
1561.6,0.0,23.1,1809,6,5,0.1,1,1.5,0,1.9
1459.2,0.0,21.6,1804,6,5,0.1,1,1.5,0,1.1
1088.0,0.0,18.4,1786,6,5,0.0,1,2.0,0,1.1
691.2,0.0,16.9,1755,6,5,-0.2,1,2.5,0,0.2
716.8,0.0,16.9,1715,6,5,-0.2,1,2.5,0,0.5
473.6,0.0,14.9,1604,6,5,-0.3,1,3.5,0,2.1
422.4,0.0,15.3,1556,6,5,-0.3,1,3.0,0,4.1
448.0,0.0,15.7,1545,6,5,-0.2,1,2.5,0,8.7
486.4,0.0,16.5,1547,6,5,-0.2,1,3.0,0,10.9
1036.8,0.0,20.0,1898,5,5,-0.1,1,3.0,0,10.9
1612.8,0.0,23.1,2095,5,5,0.2,1,3.0,0,8.4
1420.8,0.0,21.2,2048,5,5,0.1,1,3.5,0,7.3
1267.2,0.0,20.4,1994,5,5,0.1,1,4.0,0,9.1
1318.4,0.0,20.4,1979,5,5,0.1,1,4.5,0,10.5
1369.6,0.0,21.2,1982,5,5,0.1,1,4.0,0,10.8
1523.2,0.0,22.0,2000,5,5,0.2,1,4.0,0,11.6
1638.4,0.0,23.1,2014,5,5,0.2,1,4.0,0,8.4
1715.2,0.0,23.9,2029,5,5,0.3,1,4.5,0,6.5
1702.4,0.0,23.5,2019,5,5,0.3,1,4.5,0,3.4
1664.0,0.0,23.5,2014,5,5,0.3,1,4.5,8,-7.0
1715.2,0.0,23.5,2021,5,5,0.3,1,4.5,0,-9.2
2048.0,0.0,32.2,2097,5,5,0.4,1,4.5,0,-9.2
2662.4,0.0,79.6,2224,5,5,0.5,1,4.0,0,-8.5
2688.0,0.0,83.9,2251,5,5,0.6,1,4.0,0,-7.7
2752.0,0.0,83.9,2267,5,5,0.6,1,4.0,0,-7.5
2688.0,0.0,83.9,2275,5,5,0.5,1,4.0,4,-11.3
2662.4,0.0,83.9,2280,5,5,0.5,1,4.0,0,-8.8
2700.8,0.0,84.3,2281,5,5,0.5,1,4.5,0,-5.7
2688.0,0.0,83.9,2296,5,5,0.5,1,4.5,0,-4.5
2726.4,0.0,83.9,2303,5,5,0.5,1,4.5,4,0.8
2790.4,0.0,83.9,2323,5,5,0.5,1,4.0,0,2.7
2918.4,0.0,83.9,2359,5,5,0.5,1,4.5,0,2.9
3008.0,0.0,83.9,2452,5,5,0.4,1,4.5,0,-0.6
3891.2,0.0,83.9,3051,4,5,0.8,1,4.5,0,0.1
2483.2,0.0,38.4,2984,4,5,0.4,1,5.0,0,0.5
2534.4,0.0,27.1,3016,4,5,0.5,1,5.5,0,1.8
2470.4,0.0,26.3,3033,4,5,0.5,1,6.0,0,1.1
2406.4,0.0,25.5,3009,4,5,0.4,1,6.0,0,1.5
2368.0,0.0,25.5,2975,4,5,0.4,1,5.0,0,1.3
2329.6,0.0,25.5,2966,4,5,0.4,1,4.5,0,1.4
2304.0,0.0,25.1,2984,4,5,0.4,1,4.0,0,1.1
2112.0,0.0,24.3,3005,4,5,0.4,1,4.0,0,0.7
2227.2,0.0,24.7,3024,4,5,0.4,1,4.0,0,1.8
2227.2,0.0,24.7,3046,4,5,0.4,1,4.0,0,2.3
2406.4,0.0,25.9,3073,4,5,0.4,1,4.0,0,1.6
2611.2,0.0,26.7,3109,4,5,0.5,1,4.0,0,1.9
2636.8,0.0,27.1,3148,4,5,0.5,1,4.0,0,0.0
2163.2,0.0,23.9,3160,4,5,0.3,1,4.0,0,0.0
1536.0,0.0,21.2,2548,5,5,0.1,1,4.0,0,0.4
1817.6,0.0,23.5,2451,5,5,0.2,1,4.0,0,1.9
2035.2,0.0,24.7,2472,5,5,0.3,1,3.5,0,1.9
972.8,0.0,17.3,2266,5,5,-0.1,1,3.5,0,2.2
243.2,0.0,14.5,1860,5,5,-0.4,1,3.5,0,1.5
473.6,0.0,15.7,2078,5,5,-0.3,1,3.0,0,0.5
1113.6,0.0,20.0,2181,5,5,0.0,1,2.5,0,2.7
1369.6,0.0,21.2,2197,5,5,0.1,1,2.5,0,1.9
1395.2,0.0,21.6,2097,5,5,0.2,1,3.0,0,-0.7
1369.6,0.0,21.6,2042,5,5,0.2,1,3.5,0,-0.6
89.6,0.0,23.9,2271,5,5,0.3,1,3.0,0,0.5
1395.2,0.0,20.0,2173,5,5,0.1,1,3.0,0,1.5
563.2,0.0,15.3,2005,5,5,-0.2,1,3.5,0,2.2
512.0,0.0,15.7,1945,5,5,-0.2,1,3.5,0,2.6
537.6,0.0,16.1,1914,5,5,-0.1,1,3.5,0,7.0
768.0,0.0,18.0,1931,5,5,-0.1,1,2.5,0,8.4
1459.2,0.0,22.4,2048,5,5,0.2,1,1.5,0,8.8
1753.6,0.0,25.1,1980,5,5,0.3,1,2.0,0,8.6
1804.8,0.0,25.5,1942,5,5,0.3,1,2.0,0,7.5
1753.6,0.0,25.1,1938,5,5,0.3,1,1.5,0,7.7
1715.2,0.0,23.9,1967,5,5,0.3,1,1.5,0,7.9
1433.6,0.0,21.2,1998,5,5,0.2,1,1.5,0,8.1
1203.2,0.0,19.6,2020,5,5,0.1,1,0.5,0,8.7
652.8,0.0,16.1,2021,5,5,-0.2,1,0.0,0,9.0
512.0,0.0,15.3,2001,5,5,-0.2,1,0.0,0,7.7
512.0,0.0,15.7,1979,5,5,-0.2,1,0.5,0,5.9
524.8,0.0,16.1,1960,5,5,-0.2,1,0.0,0,6.5
908.8,0.0,19.2,1958,5,5,0.0,1,0.0,0,2.9
1203.2,0.0,20.0,1975,5,5,0.1,1,0.0,0,-1.4
1216.0,0.0,20.0,1997,5,5,0.1,1,0.0,0,-1.1
1651.2,0.0,23.9,2035,5,5,0.3,1,0.0,0,2.2
1856.0,0.0,25.1,2079,5,5,0.3,1,0.0,0,2.0
1881.6,0.0,24.7,2127,5,5,0.3,1,0.0,0,1.3
1779.2,0.0,23.5,2174,5,5,0.3,1,0.5,0,0.3
1280.0,0.0,18.8,2203,5,5,0.1,1,0.0,0,0.6
486.4,0.0,15.3,2187,5,5,-0.3,1,0.0,0,1.1
742.4,0.0,18.0,2174,5,5,-0.1,1,0.0,0,3.3
832.0,0.0,18.4,2166,5,5,-0.1,1,0.0,0,2.2
857.6,0.0,18.4,2162,5,5,-0.1,1,0.0,0,1.5
832.0,0.0,18.4,2159,5,5,-0.1,1,0.0,0,-0.5
819.2,0.0,18.4,2154,5,5,-0.1,1,0.0,0,2.6
755.2,0.0,17.3,2148,5,5,-0.1,1,0.0,0,4.3
716.8,0.0,17.3,2138,5,5,-0.1,1,0.0,0,0.4
627.2,0.0,16.1,2122,5,5,-0.2,1,0.0,0,0.5
563.2,0.0,16.5,2107,5,5,-0.2,1,0.0,0,1.2
614.4,0.0,16.5,2093,5,5,-0.2,1,0.0,0,1.9
627.2,0.0,16.9,2080,5,5,-0.2,1,0.0,0,1.6
985.6,0.0,19.6,2078,5,5,0.0,1,0.0,0,1.7
1267.2,0.0,20.4,2096,5,5,0.1,1,0.0,0,1.9
1292.8,0.0,20.8,2118,5,5,0.1,1,0.0,0,1.6
1523.2,0.0,22.0,2149,5,5,0.2,1,0.0,0,0.1
1523.2,0.0,21.6,2181,5,5,0.2,1,0.0,0,0.6
1523.2,0.0,21.6,2213,5,5,0.2,1,0.0,0,2.6
1484.8,0.0,21.6,2242,5,5,0.2,1,0.0,0,1.9
1510.4,0.0,21.6,2270,5,5,0.1,1,0.0,0,0.1
1408.0,0.0,21.2,2032,6,5,0.1,1,0.0,0,0.6
1420.8,0.0,21.6,1865,6,5,0.1,1,-0.5,0,1.7
1369.6,0.0,21.6,1825,6,5,0.1,1,-0.5,0,1.5
1254.4,0.0,20.4,1834,6,5,0.1,1,0.0,0,1.2
1241.6,0.0,20.4,1848,6,5,0.1,1,-0.5,0,0.9
1395.2,0.0,21.6,1868,6,5,0.1,1,-0.5,0,1.0
1446.4,0.0,22.4,1889,6,5,0.1,1,-0.5,0,2.4
1497.6,0.0,22.4,1908,6,5,0.1,1,0.0,0,0.8
1497.6,0.0,22.4,1928,6,5,0.1,1,0.0,0,0.6
1510.4,0.0,22.4,1948,6,5,0.1,1,-0.5,0,0.9
1497.6,0.0,22.4,1965,6,5,0.1,1,-0.5,0,1.9
1484.8,0.0,22.4,1983,6,5,0.1,1,-0.5,0,1.3
1497.6,0.0,22.4,1999,6,5,0.1,1,0.0,0,1.2
1305.6,0.0,20.4,2009,6,5,0.0,1,0.0,0,2.6
524.8,0.0,14.9,1993,6,5,-0.3,1,0.0,0,1.3
230.4,0.0,14.9,1959,6,5,-0.4,1,0.0,0,0.2
0.0,0.0,16.5,1928,6,5,-0.4,1,0.0,0,0.8
0.0,0.0,16.1,1895,6,5,-0.4,1,0.0,0,2.0
0.0,0.0,16.1,1860,6,5,-0.4,1,-0.5,0,2.5
0.0,0.0,15.7,1826,6,5,-0.4,1,-1.0,0,1.6
0.0,0.0,15.7,1802,6,5,-0.4,1,-0.5,0,0.5
153.6,0.0,15.3,1780,6,5,-0.3,1,-1.0,0,0.2
563.2,0.0,16.5,1781,6,5,-0.2,1,-1.0,0,3.3
870.4,0.0,18.0,1778,6,5,-0.1,1,-0.5,0,0.5
921.6,0.0,18.4,1767,6,5,0.0,1,-0.5,0,0.1
921.6,0.0,18.4,1768,6,5,0.0,1,0.0,0,2.4
908.8,0.0,18.4,1770,6,5,0.0,1,0.0,0,2.3
972.8,0.0,19.2,1776,6,5,0.0,1,0.0,0,0.1
985.6,0.0,19.2,1781,6,5,0.0,1,0.0,0,0.8
985.6,0.0,19.2,1787,6,5,0.0,1,0.0,0,1.2
1075.2,0.0,19.6,1797,6,5,0.0,1,0.0,0,1.2
1075.2,0.0,19.6,1806,6,5,0.0,1,0.0,0,1.8
1152.0,0.0,20.4,1821,6,5,0.1,1,-0.5,0,1.5
1472.0,0.0,22.0,1839,6,5,0.2,1,-0.5,0,0.1
1305.6,0.0,20.4,1852,6,5,0.1,1,-0.5,0,1.6
1254.4,0.0,20.4,1867,6,5,0.1,1,-0.5,0,1.0
1292.8,0.0,20.4,1881,6,5,0.1,1,-0.5,0,1.1
1280.0,0.0,20.4,1896,6,5,0.1,1,-0.5,0,1.6
1280.0,0.0,20.0,1909,6,5,0.1,1,-0.5,0,1.5
1024.0,0.0,18.8,1914,6,5,0.0,1,-0.5,0,2.8
921.6,0.0,17.3,1915,6,5,-0.1,1,-0.5,0,1.2
345.6,0.0,14.5,1884,6,5,-0.4,1,-0.5,0,0.0
0.0,0.0,16.5,1857,6,5,-0.4,1,-0.5,0,0.1
0.0,0.0,16.1,1821,6,5,-0.4,1,-0.5,0,0.8
0.0,0.0,15.7,1787,6,5,-0.4,1,-0.5,0,1.7
0.0,0.0,15.7,1752,6,5,-0.4,1,0.0,0,2.3
0.0,0.0,15.7,1725,6,5,-0.4,1,-0.5,0,4.5
0.0,0.0,15.7,1696,6,5,-0.4,1,-0.5,0,5.5
345.6,0.0,15.7,1686,6,5,-0.3,1,-0.5,0,4.2
1152.0,0.0,20.4,1763,6,5,0.0,1,-1.0,0,1.7
1228.8,0.0,19.6,1720,6,5,0.1,1,-0.5,0,2.0
972.8,0.0,18.0,1714,6,5,0.0,1,-0.5,0,4.3
729.6,0.0,17.6,1714,6,5,-0.1,1,-0.5,0,3.9
844.8,0.0,18.8,1721,6,5,0.0,1,0.0,0,3.9
1139.2,0.0,20.0,1731,6,5,0.1,1,-0.5,0,4.1
1011.2,0.0,19.2,1738,6,5,0.0,1,-0.5,0,4.2
998.4,0.0,18.8,1747,6,5,0.0,1,-0.5,0,3.7
806.4,0.0,17.6,1751,6,5,0.0,1,-0.5,0,3.0
716.8,0.0,16.9,1747,6,5,-0.1,1,0.0,0,2.7
358.4,0.0,14.1,1717,6,5,-0.3,1,0.0,0,3.8
0.0,0.0,15.7,1703,6,5,-0.4,1,0.0,0,4.2
0.0,0.0,15.7,1649,6,5,-0.3,1,0.0,0,5.0
0.0,0.0,15.3,1637,6,5,-0.4,1,0.0,0,4.8
320.0,0.0,15.7,1641,6,5,-0.3,1,-1.0,0,2.4
550.4,0.0,16.5,1646,6,5,-0.2,1,-1.5,0,2.6
1216.0,0.0,21.2,1686,6,5,0.0,1,-2.0,0,4.4
1472.0,0.0,22.0,1699,6,5,0.1,1,-2.0,0,4.4
1331.2,0.0,21.2,1736,6,5,0.1,1,-2.0,0,3.6
1280.0,0.0,20.8,1770,6,5,0.1,1,-2.5,0,3.0
1164.8,0.0,20.0,1803,6,5,0.0,1,-2.5,0,2.7
1088.0,0.0,19.6,1830,6,5,0.0,1,-2.5,0,3.7
1100.8,0.0,19.6,1857,6,5,0.0,1,-3.0,0,4.4
1113.6,0.0,19.6,1884,6,5,0.0,1,-2.5,0,4.8
1177.6,0.0,20.0,1911,6,5,0.0,1,-3.0,0,5.6
1331.2,0.0,21.2,1944,6,5,0.1,1,-2.5,0,5.4
1344.0,0.0,20.8,1979,6,5,0.0,1,-2.5,0,4.4
1203.2,0.0,19.6,2009,6,5,0.0,1,-3.0,0,4.1
704.0,0.0,16.5,2027,6,5,-0.2,1,-3.0,0,3.7
576.0,0.0,16.5,2035,6,5,-0.2,1,-2.5,0,3.7
550.4,0.0,16.1,2043,6,5,-0.2,1,-3.0,0,3.7
563.2,0.0,16.5,2053,6,5,-0.3,1,-3.5,0,1.4
563.2,0.0,16.5,2062,6,5,-0.3,1,-3.5,0,1.3
576.0,0.0,16.5,2070,6,5,-0.2,1,-3.5,0,1.2
563.2,0.0,16.1,2078,6,5,-0.2,1,-3.5,0,1.6
563.2,0.0,16.5,2086,6,5,-0.2,1,-3.0,0,3.6
550.4,0.0,16.1,2092,6,5,-0.3,1,-3.0,0,3.3
384.0,0.0,14.9,2085,6,5,-0.4,1,-3.0,0,2.6
0.0,0.0,17.3,2069,6,5,-0.4,2,-3.0,0,-1.8
0.0,0.0,17.3,2053,6,5,-0.6,2,-3.0,4,4.7
0.0,0.0,17.3,2009,6,5,-1.0,2,-3.0,0,3.7
0.0,0.0,16.9,1920,6,5,-1.4,2,-3.0,4,-1.0
0.0,0.0,16.5,1849,6,5,-0.8,2,-3.0,0,2.1
0.0,0.0,16.5,1841,6,5,-0.4,1,-3.0,4,2.3
0.0,0.0,16.1,1823,6,5,-0.5,2,-3.0,0,0.5
0.0,0.0,16.1,1784,6,5,-1.1,2,-3.0,0,0.1
0.0,0.0,15.7,1689,6,5,-1.6,2,-3.0,0,1.8
0.0,0.0,15.3,1636,6,5,-0.4,1,-3.0,4,4.0
0.0,0.0,15.7,1633,6,5,-0.4,1,-3.0,4,-0.6
0.0,0.0,15.3,1630,6,5,-0.4,1,-3.5,0,0.5
0.0,0.0,15.3,1622,6,5,-0.4,1,-3.5,0,0.5
0.0,0.0,15.3,1621,6,5,-0.4,1,-3.5,0,6.7
0.0,0.0,15.3,1623,6,5,-0.4,1,-3.5,0,2.8
0.0,0.0,15.3,1615,6,5,-0.4,1,-3.5,0,0.0
0.0,0.0,15.3,1610,6,5,-0.4,1,-3.5,0,0.1
0.0,0.0,15.3,1611,6,5,-0.4,1,-3.5,0,1.9
0.0,0.0,15.3,1609,6,5,-0.4,1,-3.5,0,2.0
0.0,0.0,15.3,1605,6,5,-0.4,1,-3.5,0,3.7
384.0,0.0,15.3,1628,6,5,-0.2,1,-3.5,0,0.2
371.2,0.0,14.1,1531,6,5,-0.3,1,-3.5,0,2.4
25.6,0.0,15.3,1633,6,5,-0.4,1,-3.5,0,1.9
435.2,0.0,15.7,1639,6,5,-0.3,1,-3.5,0,1.2
614.4,0.0,16.5,1647,6,5,-0.2,1,-3.5,0,2.4
614.4,0.0,16.5,1661,6,5,-0.1,1,-2.5,0,1.6
601.6,0.0,16.5,1677,6,5,-0.1,1,-3.0,0,1.2
537.6,0.0,16.1,1693,6,5,-0.2,1,-3.0,0,1.6
512.0,0.0,16.1,1707,6,5,-0.2,1,-3.5,0,1.8
499.2,0.0,16.1,1720,6,5,-0.2,1,-3.0,0,1.9
422.4,0.0,14.9,1714,6,5,-0.3,1,-3.5,0,2.3
76.8,0.0,15.7,1713,6,5,-0.4,1,-3.5,0,2.2
0.0,0.0,16.1,1702,6,5,-0.4,1,-3.5,0,0.0
0.0,0.0,16.1,1691,6,5,-0.4,1,-3.5,0,1.1
0.0,0.0,15.7,1685,6,5,-0.4,1,-3.5,0,2.0
0.0,0.0,15.7,1683,6,5,-0.4,1,-3.5,0,1.5
0.0,0.0,15.7,1676,6,5,-0.4,1,-3.5,0,1.3
0.0,0.0,15.7,1669,6,5,-0.4,1,-3.5,0,2.1
0.0,0.0,15.7,1665,6,5,-0.4,1,-3.5,0,1.7
0.0,0.0,15.7,1655,6,5,-0.4,1,-3.5,0,0.0
0.0,0.0,15.7,1650,6,5,-0.4,1,-3.5,0,1.3
0.0,0.0,15.7,1644,6,5,-0.4,1,-3.5,0,-0.6
0.0,0.0,15.7,1631,6,5,-0.4,1,-3.5,0,-3.4
0.0,0.0,15.7,1614,6,5,-0.4,1,-3.0,0,-3.1
460.8,0.0,16.9,1650,6,5,-0.2,1,-2.0,0,-1.6
409.6,0.0,14.1,1463,6,5,-0.2,1,-1.5,0,-2.4
448.0,0.0,15.3,1420,6,5,-0.2,1,-1.5,0,-5.3
1267.2,0.0,20.8,1823,6,5,0.1,1,-1.5,0,-5.7
1625.6,0.0,23.1,1973,6,5,0.2,1,-1.5,0,-6.0
1574.4,0.0,22.7,1861,6,5,0.2,1,-1.0,0,-1.7
1305.6,0.0,21.2,1717,6,5,0.1,1,0.0,0,-4.6
1075.2,0.0,19.6,1660,6,5,0.1,1,0.5,0,-4.5
1062.4,0.0,19.6,1651,6,5,0.1,1,0.5,0,-3.6
1126.4,0.0,20.0,1655,6,5,0.1,1,0.5,0,-1.7
1139.2,0.0,20.4,1657,6,5,0.1,1,1.0,0,-4.6
1139.2,0.0,20.0,1658,6,5,0.1,1,0.5,0,-5.2
1164.8,0.0,20.4,1665,6,5,0.1,1,0.5,0,-5.4
1408.0,0.0,22.4,1667,6,5,0.2,1,0.5,0,-5.5
1420.8,0.0,22.7,1675,6,5,0.2,1,0.5,0,-3.4
1408.0,0.0,22.4,1684,6,5,0.2,1,1.0,0,-5.4
1356.8,0.0,22.0,1694,6,5,0.2,1,0.5,0,-4.7
1369.6,0.0,21.6,1704,6,5,0.2,1,0.5,0,-3.8
1292.8,0.0,21.2,1711,6,5,0.1,1,0.5,0,-3.5
1292.8,0.0,21.2,1719,6,5,0.1,1,0.5,0,-3.9
1292.8,0.0,21.2,1724,6,5,0.2,1,0.5,0,-3.4
1356.8,0.0,21.6,1729,6,5,0.1,1,0.5,0,-2.0
1356.8,0.0,21.6,1733,6,5,0.1,1,1.0,0,-0.7
1369.6,0.0,21.6,1740,6,5,0.2,1,1.0,0,1.9
1395.2,0.0,22.0,1748,6,5,0.2,1,1.0,0,1.9
1472.0,0.0,22.4,1759,6,5,0.2,1,0.5,0,0.0
1484.8,0.0,22.7,1772,6,5,0.2,1,0.5,0,0.1
1472.0,0.0,22.4,1783,6,5,0.2,1,0.5,0,1.2
1446.4,0.0,22.4,1796,6,5,0.2,1,0.5,0,2.0
1408.0,0.0,21.2,1807,6,5,0.2,1,0.5,0,2.3
1267.2,0.0,20.0,1814,6,5,0.1,1,0.5,0,1.5
1241.6,0.0,20.0,1819,6,5,0.1,1,0.0,0,0.7
